id,start_node,end_node,oneway,distance,road_type,max_speed,average_speed,time,congestion,risk,street_name,geometry
581,4593840507,411918908,False,357.05863509740794,residential,48.81818181818182,36.61363636363637,26.33058091221109,8.776860304070354,0.3,Hẻm Chùa Phật Ấn,"[[106.685987, 10.756231], [106.686109, 10.75636], [106.686232, 10.756489], [106.686351, 10.756614], [106.686498, 10.756769], [106.686698, 10.756979], [106.686749, 10.757034], [106.687177, 10.757483], [106.687344, 10.757682], [106.687522, 10.757894], [106.68767, 10.758064], [106.687803, 10.758217], [106.688056, 10.7585], [106.688165, 10.758625]]"
582,4593918580,411920646,False,49.96545560174517,residential,48.81818181818182,36.61363636363637,3.6846034298493646,1.2282011432831204,0.3,Hẻm TK26,"[[106.68863, 10.759182], [106.68894, 10.759512]]"
583,4593918580,4603846874,False,68.51793788081831,residential,50.0,37.5,4.933291527418918,1.6444305091396396,0.3,Hẻm 393 Trần Hưng Ðạo,"[[106.68863, 10.759182], [106.688177, 10.759609]]"
584,4593918580,411918908,False,80.16169920443832,residential,48.81818181818182,36.61363636363637,5.911365527925061,1.9704551759750188,0.3,Hẻm TK26,"[[106.68863, 10.759182], [106.688589, 10.759127], [106.688317, 10.758809], [106.688165, 10.758625]]"
585,11824860648,14068910998,True,28.493158284518493,primary,50.0,25.0,2.051507396485332,2.051507396485332,0.8,Võ Văn Kiệt,"[[106.689682, 10.756787], [106.689651, 10.756763], [106.689525, 10.756661], [106.689503, 10.756639], [106.689483, 10.756622]]"
586,5811285061,3338020159,False,12.888969474778724,residential,50.0,37.5,0.928005802184068,0.3093352673946895,0.3,Hẻm 518 Đường Võ Văn Kiệt,"[[106.690642, 10.757701], [106.690732, 10.757625]]"
587,5811285061,5811283440,False,172.71964773083602,residential,50.0,37.5,12.435814636620194,4.145271545540066,0.3,Bến Chương Dương,"[[106.690642, 10.757701], [106.69078, 10.757836], [106.69088, 10.757923], [106.691146, 10.758174], [106.691409, 10.758349], [106.691633, 10.758458], [106.691875, 10.758548], [106.691932, 10.758545]]"
588,5811285061,4593924323,False,64.12597410960238,residential,48.81818181818182,36.61363636363637,4.728842783501404,1.5762809278338017,0.3,Hẻm 518 Đường Võ Văn Kiệt,"[[106.690642, 10.757701], [106.690451, 10.757889], [106.690252, 10.758131]]"
589,4593923917,4593924323,False,36.0818156949894,residential,48.81818181818182,36.61363636363637,2.660781939518772,0.8869273131729232,0.3,Hẻm 518 Đường Võ Văn Kiệt,"[[106.690057, 10.758391], [106.690096, 10.758358], [106.690252, 10.758131]]"
590,2032267286,5795068449,False,7.095658102003598,primary_link,50.0,25.0,0.510887383344259,0.510887383344259,0.8,,"[[106.687538, 10.759138], [106.68749, 10.759181]]"
591,2032267286,4613083207,False,10.284236245884289,primary_link,50.0,25.0,0.7404650097036687,0.7404650097036687,0.8,,"[[106.687538, 10.759138], [106.687611, 10.759079]]"
592,2032267286,6789210660,True,55.01559133370248,primary,60.0,30.0,3.300935480022148,3.300935480022148,0.8,Trần Hưng Đạo,"[[106.687538, 10.759138], [106.687457, 10.759048], [106.687206, 10.758766]]"
593,9404261873,6760665401,True,14.28832983733514,primary,60.0,30.0,0.8572997902401084,0.8572997902401084,0.8,Trần Hưng Đạo,"[[106.688302, 10.75988], [106.688387, 10.759978]]"
594,9404261873,9404261872,False,10.130827145570208,primary_link,50.0,25.0,0.729419554481055,0.729419554481055,0.8,,"[[106.688302, 10.75988], [106.688372, 10.759819]]"
